40.3125,-8.29764586653222
41.25,-8.301869986764329
2051.25,-13.2701527945606
1754.0625,-12.295498710411623
1704.375,-13.166098157111838
1654.6875,-12.20887399319259
2111.25,-12.269242684474237
40.0,-8.079893899759027
45.0,-7.886476251978802
50.0,-7.780821488673672
55.0,-7.977317158369541
60.0,-2.0742404059109356
334.6875,-13.003325479427016
65.0,-2.186524518277384
70.0,-0.4561870649807529
75.0,-4.274226280860793
80.0,-5.426118220415828
85.0,-3.476002650156647
90.0,-2.3979781891879344
95.0,-3.08756462012814
1306.875,-11.811409367347139
100.0,-4.018268467020618
105.0,-3.2527250259608143
110.0,-1.589975643454706
115.0,-5.795828468025669
120.0,-5.538483141829174
125.0,-6.177147231167178
1328.75,-12.062595918680664
130.0,-3.061236159892725
135.0,-6.415423718207106
140.0,-12.77667768996547
145.0,-13.023357050431988
150.0,-12.961311532498513
1373.75,-11.681055052548349
155.0,-13.022710996495675
2327.5,-12.179762833300826
160.0,-12.02879924061573
2022.8125,-13.324779947517872
165.0,-12.485039327254297
170.0,-12.212523380620073
1973.125,-11.982277374802546
175.0,-12.319510217057758
180.0,-7.985300591498239
1923.4375,-13.23313321975408
185.0,-10.914901407299718
190.0,-11.374171315026645
1062.8125,-9.700456173898742
195.0,-8.514711032326915
200.0,-8.013950598748156
1824.0625,-10.856205478447535
205.0,-10.661762997999897
210.0,-11.085366411077127
1774.375,-12.730693405839746
215.0,-10.874974589128346
220.0,-7.818572697569877
1724.6875,-12.314584219833414
880.9375,-8.43682931858677
225.0,-10.836568241135755
230.0,-11.184588241880597
235.0,-11.166463017870079
240.0,-8.299693296215827
245.0,-10.915036734651816
250.0,-11.067077793288664
77.8125,-5.263795016491369
260.0,-6.467730740595993
1525.9375,-12.855581229568914
265.0,-9.431719410876205
270.0,-10.547900167160941
275.0,-10.40808934438254
280.0,-4.079420496862024
285.0,-7.667163604500363
2223.75,-11.52590872397563
290.0,-10.382297066582135
1376.875,-12.091430744752206
295.0,-10.111641457328277
300.0,-5.637412079891016
1327.1875,-12.126077954158317
305.0,-9.819659534330109
310.0,-10.744464282192949
315.0,-10.856958210607928
2495.3125,-10.063495909953925
308.75,-11.183611197159578
320.0,-7.981564892120335
2445.625,-10.846229931646144
325.0,-11.779018879761907
2395.9375,-10.180822834292739
330.0,-12.437747037160644
2346.25,-10.840621758793343
335.0,-12.81938020819824
2296.5625,-11.854917957070008
340.0,-10.87108805193538
2246.875,-10.756820452809276
345.0,-13.09179628426781
2197.1875,-13.304061185134604
350.0,-13.25262775864081
2331.875,-12.408227379936227
355.0,-13.407424855702553
2023.75,-13.335581141051309
2097.8125,-13.3011046165973
360.0,-6.388867148827635
1029.0625,-10.000549845124663
2048.125,-13.238424680087636
2043.125,-13.270688965543291
365.0,-9.424595281851687
370.0,-13.013890257676147
1993.4375,-12.544095996574434
375.0,-12.883548679693368
380.0,-4.709083466662255
1943.75,-13.067437148350933
385.0,-8.649553631339321
390.0,-12.061414331767986
1894.0625,-13.014612551886964
395.0,-11.289953691743793
400.0,-4.971711089778835
1844.375,-11.042616580580708
405.0,-4.579120703718296
410.0,-2.32685242613724
1794.6875,-13.284371785921719
415.0,-6.174523440813138
420.0,-4.950212933324903
425.0,-4.622923506949524
430.0,-2.2165753702880044
435.0,-5.932442064727503
440.0,-4.926765897088305
1645.625,-12.69916818583588
445.0,-4.665863123363225
1279.0625,-11.876908249600772
450.0,-2.3170204736083186
1595.9375,-13.099831929869913
455.0,-6.03238970024383
460.0,-5.7091808501951675
1546.25,-12.546161621163856
465.0,-5.090077189036127
470.0,-2.605426727808353
475.0,-6.423247667538022
749.0625,-12.14182514892223
480.0,-5.973619500073008
485.0,-5.455833797360989
490.0,-3.351334653510631
1397.1875,-12.9103834824898
495.0,-7.481252818792339
500.0,-8.609844510678265
505.0,-8.390633241315804
510.0,-6.415992473553731
1333.125,-12.275944906779385
1297.8125,-12.029584785422458
515.0,-10.973723263428102
2535.9375,-12.093341799503271
520.0,-7.888627229605278
2486.25,-10.035841063968208
525.0,-8.776174624152763
2436.5625,-11.204095092405069
530.0,-7.187655275865013
2386.875,-9.8620891966244
535.0,-9.307452128820328
2337.1875,-12.4114501788473
540.0,-6.289581384534627
2336.25,-12.39730351111016
545.0,-6.868270605049441
2237.8125,-11.386010156010055
550.0,-3.8925574233376383
2188.125,-13.074159496931216
555.0,-7.065579758618757
2138.4375,-12.597242111123027
560.0,-5.811888977672438
527.1875,-11.071518902267838
1049.375,-9.395616292045155
2088.75,-13.21745658520498
565.0,-5.378916307630785
570.0,-2.81345546811108
362.8125,-10.082696725018813
580.0,-6.017801022363901
585.0,-5.504689371694221
590.0,-3.2769641818664663
595.0,-7.372773864034673
600.0,-7.493451896940283
605.0,-7.532559643966857
723.125,-12.55324099873726
610.0,-4.897421716651293
114.6875,-6.474107184145401
456.25,-7.593265450180823
615.0,-8.447985232148543
620.0,-7.768339870343051
625.0,-7.242971599605281
630.0,-4.869644452351298
635.0,-8.61829191772468
1441.25,-12.868834657654771
640.0,-8.291746736166195
645.0,-7.9230090479612505
650.0,-5.51123705981602
655.0,-9.142117647656454
660.0,-8.792550921493326
665.0,-8.5817111791297
670.0,-6.193509365153188
2232.5,-10.948220779925942
675.0,-9.670239083415385
680.0,-9.152273206878053
685.0,-8.550515756297619
690.0,-6.5047164786264995
695.0,-10.298030296087218
700.0,-9.949768079974888
1175.3125,-9.954874459626131
705.0,-9.576875045720968
710.0,-7.360058936544052
715.0,-11.037258911548783
720.0,-10.478459946583541
725.0,-10.246112286172384
2526.875,-11.933633109867003
730.0,-7.940550890711804
2477.1875,-10.433548800827463
857.1875,-12.585912066419164
2427.5,-11.06298620399049
740.0,-9.548900881189978
2377.8125,-11.272624386342686
745.0,-10.36300507052328
2328.125,-12.236981850564245
750.0,-7.494551069414576
2278.4375,-12.550072624090005
755.0,-10.557167950528076
2228.75,-11.04864677628408
760.0,-8.132630027517862
2179.0625,-11.49549884012097
765.0,-9.498593511460104
2129.375,-11.71381962529728
1709.375,-13.143499652805872
1733.75,-13.062113516715822
2079.6875,-13.294768406513088
512.5,-11.23018177410492
775.0,-6.273429980208375
2034.0625,-13.421330019824401
780.0,-8.182605809655508
785.0,-7.9070810145446435
1984.375,-12.451400641001497
790.0,-6.255738298989017
795.0,-9.994803931073145
1934.6875,-12.974764316710836
209.0625,-10.857146364414673
800.0,-9.864834554879286
473.75,-7.635898009967814
810.0,-7.250254860902747
2389.6875,-5.903815148654947
815.0,-10.70107465831761
1835.3125,-12.748693732258516
820.0,-10.110694041115199
825.0,-9.627387423021249
895.3125,-11.473574476305792
1785.625,-13.189141590955865
830.0,-7.369422114941941
416.875,-7.853425671974043
835.0,-11.116687438356246
840.0,-10.575738992194248
845.0,-10.265582271747551
1686.25,-12.744477423432023
850.0,-7.65295600077867
855.0,-11.337883749494395
860.0,-10.716131395608105
831.25,-12.032816188174705
865.0,-10.641738109066837
795.9375,-10.94799933284166
1586.875,-12.94170627680952
870.0,-7.830272875375684
875.0,-8.631077959543687
1537.1875,-12.794740167002237
880.0,-9.929783872053306
374.375,-13.355964033780962
890.0,-7.223175609355175
1657.5,-12.779302745436937
900.0,-9.233125027539486
905.0,-9.082606274983915
910.0,-6.547779663890027
915.0,-10.114137340078607
1338.4375,-12.827484100782856
920.0,-8.35012907421288
324.6875,-12.169828836091686
930.0,-5.8068435944309895
2517.8125,-11.450812700574325
935.0,-9.165420718821474
2468.125,-7.864812913294066
940.0,-7.621311560724756
2418.4375,-11.53816676500687
945.0,-7.547481591717762
597.1875,-9.174177326449188
1189.375,-11.089119976442085
2368.75,-10.295786129315223
950.0,-4.9014943919714264
2319.0625,-12.754451502005567
955.0,-8.337740178427923
1139.6875,-9.62486191257985
2269.375,-11.581862089662456
1711.5625,-13.214398627192836
960.0,-7.0551182003772315
2219.6875,-10.636850693228336
965.0,-6.482055780669936
970.0,-4.090374369090641
2120.3125,-13.41311848563883
975.0,-7.952904309284815
1778.75,-13.239937326459575
