40.3125,-9.242305772892431
41.25,-9.080421362900786
2051.25,-10.856339644004427
1754.0625,-10.280518297275398
1704.375,-9.420632034409753
1654.6875,-7.059165988505553
2111.25,-12.757459245008038
40.0,-9.202491167815795
45.0,-9.04099065370616
50.0,-9.051666455794988
55.0,-9.2964448040585
60.0,-5.0856039854018364
334.6875,-8.36341728513015
65.0,-5.207425143480977
70.0,-4.983006015471556
75.0,-5.47722311955681
80.0,-7.213548139232502
85.0,-4.904076182825873
90.0,-3.841530277799675
95.0,-4.352335419368051
1306.875,-7.623210450945468
100.0,-5.496167804790908
105.0,-4.084904481303909
110.0,-3.994672610683047
115.0,-5.9989612485519395
120.0,-4.823732701276361
125.0,-3.4749581120704502
1328.75,-8.086758071499466
130.0,-3.455268854705533
135.0,-5.285883652905641
140.0,-5.00697283260207
145.0,-3.4505920131530585
150.0,-3.3093692116158993
1373.75,-9.952056257388994
155.0,-5.692269706671786
2327.5,-11.12765612202679
160.0,-6.535632628510108
2022.8125,-13.12219052624206
165.0,-5.4616848100852975
170.0,-4.50758646746103
1973.125,-10.886062000028879
175.0,-6.810368717526066
180.0,-6.603975877354805
1923.4375,-11.365010683548721
185.0,-5.249957206905857
190.0,-4.712609074195059
1062.8125,-7.851165550697797
195.0,-6.6911900912875
200.0,-6.442525895881136
1824.0625,-10.883684427366894
205.0,-5.2370960510901465
210.0,-4.378473810810761
1774.375,-9.96602315668395
215.0,-6.388822468580063
220.0,-6.448315190598575
1724.6875,-6.9675385830739325
880.9375,-7.226814750824763
225.0,-4.954196011413613
230.0,-4.7707152991225765
235.0,-7.165708492557141
240.0,-6.1211063104269
245.0,-4.737841713400988
250.0,-4.135937400025383
77.8125,-8.182165459885907
260.0,-8.045342470335882
1525.9375,-8.84463959753123
265.0,-6.764742968291925
270.0,-5.942231062141883
275.0,-7.936676021105933
280.0,-8.408490037076982
285.0,-7.086508221717887
2223.75,-9.881503794489952
290.0,-7.37394621314972
1376.875,-10.563846944310672
295.0,-9.835262343839696
300.0,-7.784991010250313
1327.1875,-8.15755830324402
305.0,-6.940012436741785
310.0,-5.984654772537572
315.0,-7.70467597398374
2495.3125,-10.119296516541352
308.75,-10.320251188645237
320.0,-5.89405497339621
2445.625,-9.937614097557459
325.0,-4.559747600492797
2395.9375,-9.430255863170734
330.0,-4.906549311737842
2346.25,-9.380429912342503
335.0,-7.339175096057972
2296.5625,-10.089046777612461
340.0,-6.231861950034409
2246.875,-8.40821827448565
345.0,-4.848355819246219
2197.1875,-9.48472082006312
350.0,-4.594601720204545
2331.875,-10.5106505913359
355.0,-6.720352407950157
2023.75,-13.070403870967914
2097.8125,-13.204892344915228
360.0,-3.526046896299799
1029.0625,-6.650938630576551
2048.125,-11.01788882071604
2043.125,-11.586876113766937
365.0,-2.716697187596088
370.0,-2.1322324546810933
1993.4375,-12.503527554155712
375.0,-4.025260290177414
380.0,-2.6187207653178146
1943.75,-10.990447792413494
385.0,-1.2619573265189934
390.0,-0.5316752978728368
1894.0625,-10.716654793217717
395.0,-2.6085353570745204
400.0,-2.645284718397539
1844.375,-11.49460382765974
405.0,-0.8350022192380543
410.0,-0.9198401577294676
1794.6875,-9.896181009085844
415.0,-3.4785916474079457
420.0,-3.277817868827688
425.0,-1.6483626190905867
430.0,-1.4831893045621483
435.0,-4.001064266314039
440.0,-2.7767777647073806
1645.625,-8.817096535851107
445.0,-1.6047666133548344
1279.0625,-8.416196038056311
450.0,-1.2318920880497433
1595.9375,-8.581239221985467
455.0,-3.224250792714609
460.0,-2.7715893897853046
1546.25,-8.453927479439178
465.0,-1.1570862205308523
470.0,-0.8663464793654454
475.0,-3.0919503415036695
749.0625,-9.549689814972346
480.0,-2.925077987210649
485.0,-1.1186937196678333
490.0,-1.0182223563591382
1397.1875,-8.10560049886658
495.0,-3.562976668900094
500.0,-3.7591027404616715
